FB_SPEED,FB_LAP_DIST,FB_BRAKE,MB_LAP_DIST,MB_BRAKE,FS_DIST_FROM_LEFT,FS_SPEED,FS_LAP_DIST,FS_BRAKE,FS_STEERING,MS_DIST_FROM_LEFT,MS_SPEED,MS_LAP_DIST,MS_THROTTLE,MS_BRAKE,MS_STEERING,FT_DIST_FROM_LEFT,FT_SPEED,FT_LAP_DIST,FT_THROTTLE,MT_DIST_FROM_LEFT,MT_SPEED,MT_LAP_DIST,MT_THROTTLE,360_DIST_FROM_LEFT,360_SPEED,360_ANGLE_APEX_1,468_DIST_FROM_LEFT,468_SPEED,468_ANGLE_APEX_2,SECTION_TIME_MS,FB_LAP_DIST_FROM_APEX_1,FS_LAP_DIST_FROM_APEX_1,FT_LAP_DIST_FROM_APEX_1,MS_LAP_DIST_FROM_APEX_1,MS_LAP_DIST_FROM_APEX_2,MB_LAP_DIST_FROM_APEX_1,MT_LAP_DIST_FROM_APEX_1,MT_LAP_DIST_FROM_APEX_2
306,252.0488739,0.091599911,311.6188049,0.692973197,2.004060874,228,314.8317566,0.687983513,0.079423212,14.50823762,8,468.0244446,0.365026325,0.0,1.0,7.417037047,166,357.0405579,0.101411462,17.76133436,173,387.6658936,1.0,8.221316296,165,108.1157525,16.19016181,25,-27.20671704,22496,257.2914578,318.89700565,360.61597564,308.37011523,465.11800165,315.78468118,385.614250956,393.69141790000003
299,267.3295898,0.254886717,320.5092773,0.69594872,2.225815246,207,332.6323242,0.691966116,0.121812761,4.90413876,173,352.628418,0.0,0.534676135,0.57601285,8.927293388,160,365.0322266,0.042252231,2.831404388,176,427.6206055,1.0,7.069234926,163,104.7994559,3.422357317,203,-91.51360467,10992,272.31170629999997,336.04109834,368.34953338,355.55754169,363.7580755,324.36766949,349.64323572,430.60028916
303,197.5525208,0.229663536,451.1046753,0.697611988,3.28300108,200,333.9118958,0.188738838,0.077042803,3.883822776,182,405.6495361,0.913008332,0.0,0.456260026,6.803323568,182,357.6151733,0.193703115,6.376266262,262,740.324646,1.0,7.639280082,181,105.552296,2.159975118,167,-98.07731078,11613,203.1940086,337.59492783999997,360.85459749,368.80598021000003,410.23657114,325.99875868,66.46740299999999,254.8267158
304,244.8261719,0.301579297,259.9301758,0.602151513,2.247917694,215,317.4453125,0.418402374,0.08299382,5.791200652,141,408.9667969,0.985580206,0.0,0.357198447,16.80123178,138,378.6630859,0.229762554,1.228434152,189,480.5385742,1.0,9.599555257,162,111.9831342,0.673200568,181,-101.7006669,11339,250.026684,321.48926274999997,382.064886703,367.45415284,412.55777322,264.953235,299.20350224000003,480.92712235
282,212.6893768,0.011947814,344.3903198,0.463951588,2.290081318,215,328.018158,0.164385438,0.092607006,1.822337115,143,408.8942566,0.0,0.0,0.683405817,0.541136485,139,417.190094,0.091905087,0.780865758,144,435.2811279,1.0,4.837872034,178,102.185295,0.47127456,157,95.69945813,11827,218.29921,331.6738198,357.21149008,365.14067761,413.88098901,347.12404503,340.87893565,439.37949259
277,219.1455078,0.025864042,342.2675781,0.441688508,2.236205605,226,310.4414063,0.260013729,0.082536049,13.83707327,161,397.6342773,0.333333313,0.243178695,0.481803566,3.417168027,259,247.8442383,0.193148702,12.44791562,160,399.5317383,1.0,9.111825352,181,108.9406633,2.288610897,184,98.57183836,11172,224.7409695,314.69096565,253.2137447,381.24266216,398.98783244000003,345.78276664,379.015944686,401.17401592
296,238.3447266,0.482215613,254.3027344,1.0,2.206290795,161,320.3076172,0.120531015,0.091416806,4.33915944,144,410.3789063,0.746303499,0.0,0.707118332,2.414944006,303,228.5732422,0.250522614,1.905179542,147,424.1142578,1.0,8.44732171,151,107.6658108,3.602036563,169,99.57580765,11894,243.6893094,324.24406681,233.9941074,365.51904029,414.36959227,259.4966142,352.60715589,427.63834811
301,178.5458984,0.019913023,235.2578125,1.0,3.145931326,41,317.4951172,0.0,0.075211719,5.904404691,13,409.6259766,0.44525826,0.005951019,0.569695592,8.195534793,10,406.2177734,0.007888914,3.596966758,36,415.4775391,1.0,10.16420715,27,112.1310737,1.413215118,116,-92.63003795,28099,184.373108,321.76265276,371.01884105,366.96334296,413.11602815000003,240.7601454,360.86899169000003,419.26669658000003
317,287.7519531,0.466386169,300.6054688,1.0,1.469153994,261,318.6796875,1.0,0.086289771,14.72153534,176,377.4296875,0.0,0.0,1.0,9.346531691,186,363.7792969,0.333333313,10.43320583,167,400.1171875,1.0,7.538417567,191,107.2713535,0.026311929,189,-113.492245,10635,292.340709,322.4753427,367.48302259,380.816907005,387.21823770000003,304.92495849,377.286454259,402.59791588999997
315,288.4199219,0.549101949,298.4121094,1.0,2.414883647,240,327.1074219,1.0,0.094438091,2.887619629,168,414.1347656,1.0,0.0,0.952483416,8.206323475,174,360.2617188,0.225939244,13.39122262,166,396.0039063,1.0,8.206323475,174,107.1179267,2.555607817,185,-87.19572129,10873,293.06783971,330.8398161,363.84630687,361.67877452,418.28016866,302.85426531,381.745403463,398.30500089
312,289.9277344,0.619458079,298.4335938,1.0,1.958986358,254,320.1640625,1.0,0.084733345,16.23343098,172,381.7109375,0.115434498,0.255751491,1.0,7.689638815,190,357.7363281,0.24859488,10.06893258,164,401.1445313,1.0,8.542669143,188,107.9718107,2.989129156,175,-85.7344753,11071,294.51535127,324.03854623,361.36063134,383.832220753,390.2196348,302.85747324,376.25863965,403.69820358
200,344.3752747,0.30395931,371.191803,0.590426385,2.149074045,205,331.189209,0.038818952,0.105607688,8.870612546,117,396.9425049,0.0,0.308857858,0.530785084,2.593099195,92,420.0649414,0.17593652,2.765330776,141,510.6862793,0.91227591,5.099787817,181,103.3777258,0.33879351,104,91.25520805,16203,347.20445037,334.64903339,356.45858885,377.881829647,400.51792022,373.31247358,270.9027311,479.85843989
290,259.0146484,0.443350881,279.5332031,0.741268039,4.647044173,225,305.2963867,0.40650034,0.078690775,2.325561222,83,416.8256836,0.0,0.297871381,0.312245369,1.361829241,47,435.4604492,0.452719927,1.508301303,49,437.6855469,1.0,14.29588207,146,121.4555592,0.462042509,88,-92.30234398,14643,264.4233285,310.17048201,340.52303938,359.14333128,420.90929063,284.7772291,338.95395621,441.29425871
223,295.9362488,0.000961318,350.162323,0.223300532,2.829035764,211,331.3000183,0.103685051,0.086106658,2.062386193,152,411.8782959,0.0,0.092698559,0.558983743,1.952477532,129,457.383667,0.018051423,6.16431516,143,587.6090698,0.293675125,7.226617717,190,106.7618508,2.910993817,128,84.60156021,15292,300.41049995000003,334.96909473,320.78420157,363.06010518,416.50297267999997,353.40224906000003,204.5122412,405.30642290000003
237,301.3770142,0.000961318,329.3787231,0.577721596,6.708165317,197,348.7487488,0.473826349,0.080888078,5.19482479,123,401.807373,0.0,0.445365071,0.437308311,0.876183293,51,445.0680847,0.305134654,2.860402459,132,506.8027344,0.800411999,8.83408219,180,109.4633908,1.928119642,88,99.37652314,15791,305.94740222999997,352.72572526,332.86943918,372.26451323,406.2615255,333.56483134,274.37815009999997,483.60189561
247,272.0646362,0.06070039,633.352356,0.410757601,6.629836891,190,346.9981384,0.371389329,0.077134356,5.704082015,39,627.7069092,0.126436248,0.0,1.0,1.24311606,71,427.7876587,0.225436792,1.682253028,150,556.8022461,0.787212968,8.437185745,172,107.3050268,1.570498992,116,-88.15662468,33583,277.5706225,351.05936609,349.0809477,171.2139784,366.6476,166.5526282,232.1703168,436.0245674
267,224.6904297,0.082627602,253.3413086,0.260837734,2.610208055,184,329.8276367,0.229983985,0.107713431,7.556525611,133,401.890625,0.638330638,0.0,0.696864247,12.64230897,137,379.4116211,0.00421149,0.613223606,219,642.9599609,1.0,6.695007883,155,103.3014815,0.64651908,160,93.8875546,12911,230.4435108,333.4985201,380.785713502,373.99913501,405.41943231,258.86680920000003,159.9545032,352.3898403
314,286.4750977,0.509773433,300.4614563,1.0,1.3769065,299,11.17120838,0.0,0.080155641,5.603150885,134,407.7306213,0.487571537,0.0,0.590936184,12.62049948,137,370.4437866,0.518211663,14.73736467,140,378.1062012,1.0,9.197323805,157,110.5031752,1.117796277,185,-90.45970184,11128,291.42728753,17.097340700000018,374.9295376,368.35375788,411.50168922,305.16956616,381.230467884,387.5838434
311,273.2910156,0.363424122,286.5981445,1.0,2.540753957,199,334.3754883,0.760677516,0.143511102,5.256018,180,407.5751953,0.0,0.0,0.659967959,3.508935565,186,344.0610352,0.319066137,5.706918124,186,354.9838867,1.0,7.159242069,188,105.1726382,0.594961168,200,-101.7207636,10688,278.237639,337.79219883999997,347.18953191,368.27393227,411.48845999,291.31931557999997,358.01808414,365.9966725
309,281.5990295,0.500692248,320.3526306,0.834639907,4.272675188,288,296.8648071,0.770519614,0.096086055,9.515225198,207,344.014801,0.0,0.600470126,0.669581175,14.52511165,139,408.4542847,0.415217459,10.76209744,141,416.1462402,1.0,15.65265332,180,125.2272243,6.157336311,183,-81.86123052,11259,286.787444,301.81521198999997,370.51633698,349.05631975,360.4838697,324.97515429,362.48350254,417.18283824
305,279.2370605,0.293110549,372.0848999,1.0,2.515935094,262,327.8262329,0.334859222,0.098741129,3.387479054,128,404.2083435,0.0,1.0,0.567406774,2.058315369,93,427.3947754,0.127275497,8.079418984,4,500.4942322,1.0,7.004630009,209,103.058948,5.320305147,90,-79.93037523,20103,284.1152262,331.5580058,346.44958806,369.39329275,409.10635859,374.86545045,278.35219589999997,487.296446003
310,262.3911133,0.312977791,329.824707,0.722407877,2.476197151,220,326.8012695,0.721400797,0.077500574,13.44471448,164,376.1123047,0.322026402,0.0,0.394094765,7.364892098,166,360.4150391,0.167895019,0.623890125,181,429.5712891,1.0,7.364892098,166,105.2920442,0.825460135,205,-90.72869486,10696,267.5377327,330.56516015,363.58048183,379.403045922,385.7244015,333.48576654,347.28978985,432.96604872
310,267.2128906,0.292149246,327.7167969,0.716456831,2.464919749,241,320.0996094,0.71444267,0.075761043,14.20626917,169,379.71875,0.443030447,0.0,0.496818513,8.387458245,171,363.359375,0.213595793,1.339002918,172,420.5703125,1.0,7.425289561,173,105.6004362,1.42071898,202,-90.63089327,10701,272.3323338,324.11229503,366.63873391,381.922621056,388.18843400000003,331.48509223,355.53120811,424.58022375999997
308,275.1405334,0.344930202,350.9897461,0.561272621,2.403070089,242,330.1376038,0.559304178,0.099839777,12.87523537,150,391.0938416,0.065903716,0.350926995,0.584161103,9.680490981,144,397.412323,0.128038451,0.057159509,149,423.0490723,1.0,7.71368436,191,102.9513809,1.417452881,182,-103.1946232,10932,280.0722535,333.72986617,378.377291726,383.075294882,395.27127036,354.01629235,352.89278423999997,427.17154093
309,280.5396118,0.572899997,309.7269897,0.917021453,2.985155669,216,331.8358765,0.908476412,0.0870222,13.84284605,156,378.8529663,0.290653855,0.0,0.429983974,7.799644472,157,362.5723877,0.180163264,2.940454604,167,419.6385193,1.0,7.149870009,158,104.8289006,1.13403056,201,-94.09275471,10799,285.4249711,335.52772811,365.66038802,381.235526531,387.4998316,314.08056831,356.96576361,423.2538876
310,276.9296875,0.443549246,348.8066406,0.94752425,2.87510801,231,331.0859375,0.780346394,0.091966122,11.44727493,159,372.5581055,0.319554448,0.005477989,0.447104633,10.28185459,159,369.8847656,0.266895562,1.187870295,169,423.0302734,1.0,6.536316872,176,105.2990323,2.638806033,202,-87.98150499,10774,281.9053857,334.77927887,373.13189104,375.98297789000003,382.3400124,351.89750777,353.32981084,426.85097784
294,299.9465027,0.36009714,330.1838684,1.0,3.582424555,213,343.9528809,1.0,0.077958345,1.962002381,97,403.0486145,0.819333911,0.0,0.93279922,3.210356314,97,400.0525208,0.190112159,0.385957154,105,423.8365479,1.0,4.781930516,178,102.1025982,1.919228208,140,96.17450154,13086,304.66027071999997,347.11797404,371.50696548,368.94537479,408.55361138,334.04224047,352.33435421,427.7977142
309,288.2480469,0.641081095,307.3466797,1.0,4.46173334,207,339.7441406,1.0,0.09517052,14.83872801,120,386.5634766,0.0,1.0,1.0,8.688128481,94,402.5410156,0.588235319,5.554565429,103,417.1484375,1.0,7.445161049,171,107.5480248,0.515077796,148,92.40416735,12159,293.07834952999997,343.49976437,374.29187608,385.309402125,392.5204416,311.89155225,360.14981814,420.11310701
308,268.9619446,0.312840462,282.7858887,1.0,3.114082518,165,337.9891052,0.363653004,0.077592127,4.442706398,145,401.771698,0.027298391,0.0,0.502586424,3.443867793,163,343.2989502,0.059861142,0.665572553,177,511.70578,1.0,5.906098755,163,102.6901896,0.007246542,149,100.7043696,11964,274.02560289999997,341.38904572,346.46064112,371.6816349,406.51031424,287.66596053,270.765905,478.9179362
313,269.9296875,0.368642718,279.875,1.0,3.419874239,200,325.7587891,1.0,0.077134356,7.272741768,158,404.7207031,0.264179438,0.0,0.559258401,6.237578992,158,350.394043,0.108705275,0.352386961,159,426.9462891,1.0,8.513698533,159,108.8239795,0.078756233,173,91.63128961,11241,274.9237533,329.83024899,354.0788381,371.71609643,408.12024893,284.749278,349.57863514,430.63202677
306,270.0576172,0.972396433,274.2617188,1.0,2.236288826,180,330.1035156,1.0,0.097367823,3.653287111,163,411.4853516,1.0,0.0,0.635065258,3.546138621,155,343.0263672,0.41228351,5.041497232,157,350.1162109,1.0,8.329155961,162,107.4375962,0.065339814,178,93.99684403,11148,274.9795766,333.64509458,346.24678844,364.25201833,415.61463657,279.1258831,353.34964384,362.04481150000004
314,270.8572083,0.53725493,316.9503479,0.972549021,5.006151936,172,348.447052,0.768627465,0.091973759,14.72418227,146,388.2657166,0.345098048,0.0,0.498855531,8.542622789,149,364.0973206,0.050980393,1.552963467,167,430.3734131,1.0,7.372499613,151,105.9327062,1.122335284,196,-97.13347616,10903,275.7798246,351.80941931,367.35017287,385.262455894,393.4802977,320.98942334000003,346.78137376,433.47817501
313,282.9321289,0.564705908,319.7246094,0.990849674,2.099315803,243,323.159668,0.972549021,0.080148011,11.97768526,141,374.3120117,0.062745102,0.101960786,0.594911098,12.73321652,139,376.6264648,0.090196081,3.399837752,156,420.2382813,1.0,6.566747143,167,104.7969608,0.824348408,195,101.3133691,10751,287.7429937,326.96156515,379.296461428,377.432088174,383.73020429999997,323.6462451,356.597437,423.65395636
321,270.5,0.266666681,339.0214844,0.980392158,2.942609314,214,333.2421875,0.972549021,0.117990382,13.68085468,137,379.7041016,0.270588249,0.0,0.703021288,11.98440857,138,374.2255859,0.188235298,3.789082797,151,420.8203125,1.0,6.385863048,165,104.8864002,0.576848232,192,108.4363044,10935,275.5812633,336.85056926,377.38396524,381.615744354,387.9102277,342.38840194,356.20219509,424.06118717
310,280.1358643,1.0,280.1358643,1.0,2.867858053,173,343.308197,1.0,0.08853016,10.07805434,120,392.0298462,0.406647116,0.0,0.51266849,3.809250517,153,355.9510498,1.0,3.540307477,155,353.8258972,1.0,4.656891473,155,99.69373046,1.624454628,174,99.9530793,11540,285.0592386,346.24632023,357.93958537,380.30051662,396.15189408000003,285.0592386,355.97392938,363.6546545
306,275.3105469,1.0,269.5483398,1.0,3.140374905,201,329.1235352,0.0,0.07696338,4.262056665,173,346.5737305,1.0,0.0,0.362790197,3.140374905,201,329.1235352,0.037042439,4.262056665,173,346.5737305,1.0,7.389596743,175,105.7698924,1.585762008,205,-98.58487361,10673,280.3830097,332.98412888,332.98412888,349.79630742,358.9291823,274.6820783,349.79630742,358.9291823
307,274.3486328,1.0,274.3486328,1.0,3.053028719,203,337.5566406,1.0,0.095051058,9.978969046,148,373.0439453,0.544477046,0.0,0.364682198,3.047620248,213,321.9208984,0.322540045,7.44565565,154,366.5302734,1.0,5.471087428,157,102.5424381,1.864583144,194,-92.71377846,11014,279.3956281,340.96107563,326.02546072,375.26899716,381.53507609999997,279.3956281,368.71617377,375.2530626
240,303.0110779,0.083680473,321.3413391,0.653559148,2.0670381,205,331.2064819,0.582833588,0.081162736,9.510036326,140,370.3466187,0.0,0.434378564,0.381551832,8.217275499,95,406.4874268,0.078767069,3.987255507,112,434.2036133,0.367635608,5.741079891,160,103.1613546,3.716317883,130,102.7202185,15118,307.43965746000003,334.63897947,370.80026586,372.99527439,379.37131899999997,325.16381057,343.57291847,436.41221277
236,276.0,0.105607688,366.0200195,0.588213503,1.3933065,236,276.0,0.105607688,0.079514764,14.41083376,85,392.7402344,0.189074546,0.058777753,0.490592778,15.80050683,86,388.8466797,0.109758146,4.584645277,101,415.581543,0.549889386,11.35839514,120,114.8452119,2.764605561,144,-86.85627972,14632,280.7792149,280.7792149,386.082804107,383.768994695,396.19543942,371.0233273,361.19779721,419.02424241
311,273.8869324,0.34117648,321.2962952,1.0,2.85353374,210,331.5900574,1.0,0.09731441,16.18842143,145,390.4229431,0.0,0.0,0.400053412,14.98637742,144,393.9452515,0.013071896,1.715371329,168,445.5864258,1.0,8.375850247,153,107.0528334,1.589465131,186,154.958934,11145,278.8048027,335.25272477,383.497177258,385.493200364,394.7707165,325.23892485,332.42547823,447.61430531
309,283.8710938,0.349019617,338.7763672,1.0,2.265055058,232,329.5356445,0.97647059,0.079842836,13.60163523,145,381.5214844,0.172549024,0.0,0.613603413,11.14771519,147,373.3637695,0.129411772,1.830993839,168,430.472168,1.0,6.296039145,170,103.0292381,1.770582744,196,-137.3299413,10812,288.70410175,333.11368319999997,376.29980541,382.483746804,388.97704880000003,341.96474924,346.75225097,433.49983824000003
310,276.6489258,0.997067451,280.9107056,1.0,2.163942368,199,329.4187622,1.0,0.085284844,9.000205802,176,366.9736328,0.949169099,0.0,0.358535647,2.582106353,179,340.6489868,1.0,2.40443599,180,338.1652527,1.0,6.191755138,178,104.1102212,0.939704773,210,-90.47245393,10579,281.6022553,332.97096296,343.6800551,370.01064319,376.70359080000003,285.8042,341.30265801,351.4180559
311,290.78125,1.0,290.78125,1.0,2.866544703,225,332.878418,1.0,0.094789363,10.35371451,157,371.809082,1.0,0.049853373,0.395482242,7.692772229,162,364.9277344,0.521016598,8.700321138,160,367.746582,1.0,6.355297569,169,103.0035205,1.218971424,194,-90.69424533,10856,295.57454389,336.48142425000003,367.5770003,374.66941592,380.9989644,295.57454389,370.45546144,377.0080013
310,279.3310547,1.0,279.3310547,1.0,2.672635984,200,334.8359375,0.240469202,0.106767111,7.384379237,160,364.0507813,1.0,0.0,0.38684994,7.384379237,160,364.0507813,1.0,6.040611247,162,359.7685547,1.0,6.040611247,162,103.3200438,2.211116766,203,-87.05394352,10876,284.2492742,338.27117409,366.67870657,366.67870657,373.5182797,284.2492742,362.35457573,369.5941604
170,340.0763855,0.002975509,354.6079102,0.192126349,8.750692441,169,342.4207764,0.066697188,0.077775232,14.22542296,157,395.0665588,0.348119318,0.0,0.372304857,4.914097576,162,79.79029846,0.086625464,10.62189078,162,481.2604675,0.493919283,12.09949017,159,117.4064025,10.98230693,158,59.66400281,15822,344.97414991,347.32263266,85.7825176,382.63759445,397.52707223,359.61546011,299.49297827,477.07650199
229,270.171875,0.056717783,312.9150391,0.460975051,4.556493334,197,310.1987305,0.456992447,0.084458686,4.95790211,138,411.8481445,0.290531784,0.0,0.41240561,12.82189775,137,356.5600586,0.06443885,4.688361663,137,471.3022461,0.367666125,13.26735969,137,121.248745,4.711465474,136,74.328361,14921,275.4593138,314.9599725,362.00397494,364.61381679,415.48668072,317.63652634,307.713454,472.30300671
210,255.6700745,0.026962692,303.5847168,0.471366435,7.115425865,133,351.7413635,0.0,0.076768145,5.263774091,118,401.2723389,0.0,0.0,0.488303989,1.693070731,106,449.9990845,0.0249485,5.974151419,177,763.1473999,0.37705043,8.200823468,132,108.6344537,1.316846178,107,96.61022005,16960,260.9291364,355.65540854,328.17719429,372.63369113,405.74755437,308.28332728,44.508034599999974,232.07133499999998
311,287.6606445,0.21469444,319.6518555,0.88979733,5.26414985,214,345.7675781,0.670084715,0.076035708,7.448388883,142,399.5952148,0.62081331,0.0,0.59249258,12.31880584,139,390.84375,0.305363536,0.467741486,161,455.6679688,1.0,7.668916764,185,106.2539819,1.050471405,164,88.36771883,11325,292.46999619,349.42858092,382.607095686,375.37928529,403.35957498,323.83371578,322.75281757,457.43081176
311,267.6429443,0.136552989,479.0903625,0.546349287,2.04032533,250,333.9319763,0.370885789,0.092698559,11.54536291,18,482.1506348,0.485389501,0.0,1.0,2.722855058,141,408.6885376,0.315983832,9.243028098,137,431.2642517,1.0,5.100083617,217,101.7618356,0.135994554,117,-90.54014711,18409,272.6367328,337.20573335,361.97749222,294.92392453,479.39529505,298.24127185,339.59686506,439.04030368
287,258.2167969,0.046829939,354.8764648,0.638040721,2.932506386,231,311.2851563,0.445639729,0.07557793,10.88086167,146,402.3496094,0.156664371,0.0,0.344014645,13.44003903,144,367.9790039,0.259678036,0.11865069,176,485.4511719,1.0,10.18821173,153,112.3439967,0.3784095,166,100.9389867,11566,263.4560534,315.67293870000003,373.08022578,375.73790735,404.46149601,359.12478935,294.93729989,485.317228388
299,210.7421112,0.270588249,264.6245117,0.65882355,3.341076771,163,345.7910767,0.0,0.089837492,3.929511052,137,405.6216431,0.074509807,0.0,0.570878148,2.525089522,166,332.8479004,0.007843138,7.233823427,239,699.887207,1.0,5.340040304,160,102.2583232,1.118548598,138,-100.9107089,12920,216.2267796,348.711698,336.34265285,368.85710524,410.19479831,269.7197119,104.91610220000001,295.09034299999996
303,213.090332,0.113725491,250.1860352,0.984313726,3.813340135,127,338.0170898,0.0,0.076638438,9.517586967,137,399.7338867,0.435294122,0.0,0.438200951,3.429651126,191,282.2099609,0.129411772,7.544349822,243,670.0483398,1.0,7.269344559,127,104.7481939,2.263659179,163,95.65905858,12691,218.6926191,341.65310314,287.23229152,376.91458285,402.63365959,255.4958795,132.430671,324.6201818
289,268.2958984,0.733333349,276.1337891,1.0,4.018393973,170,329.9775391,0.200000003,0.094186306,9.599836289,144,400.7714844,0.258823544,0.0,0.643434823,4.025781366,171,326.8037109,0.109803922,5.533455784,212,602.5947266,1.0,7.648225025,153,107.693115,1.447253942,158,95.05316301,12425,273.4621977,334.05625943,331.00181366,376.23326508,403.55330158,281.2318997,192.6333379,391.1069185
234,297.4830322,0.00796521,405.0271912,0.516502619,20.99846562,8,397.1611633,0.238315403,0.097001597,20.7244284,2,396.9101563,0.234592199,0.0,0.7036798,46.78602008,0,411.7952271,0.441428244,46.76441955,0,411.699707,0.637460887,3.943985629,206,99.72546267,18.80589636,69,-126.7714537,41788,301.90733062,348.87452649,319.84273927,349.17352231,407.10448536,335.81673206,319.90914626,421.79175304
221,266.2290039,0.002975509,355.5615234,0.304280162,5.166118739,168,343.6801758,0.298283368,0.079697877,1.389713409,100,415.1899414,0.085984588,0.0,0.290638566,0.255703133,101,412.152832,0.0212253,2.050279521,121,508.9526367,0.387472332,8.023986705,151,107.899338,0.010495044,113,-90.92030494,16718,271.1058799,347.44251124,361.5038892,358.39827027,420.69353834000003,359.15926689,272.7224071,481.56537093
315,289.7649231,0.598298252,306.5437622,1.0,1.758499442,224,336.0978699,1.0,0.112382695,8.031186495,140,397.0201416,0.703776598,0.0,0.420096099,9.564492127,147,375.5046692,0.394949257,11.117516,138,390.1485596,1.0,4.524596882,176,100.5865197,0.510882374,182,-91.24642067,11098,294.35781965,339.13907309,376.41212259,377.11706305,400.87747986,310.77665147,381.551014971,394.5166201
305,276.0249023,0.915632844,280.206543,1.0,1.521028765,198,326.9438477,1.0,0.076493479,12.65547885,175,396.1264648,0.517845452,0.0,0.347493708,4.331240401,168,350.0429688,0.077195391,6.257408755,170,356.8203125,1.0,7.005944098,173,105.9569524,0.069686253,202,91.84480436,10804,280.7911803,330.41363077,352.98563208,381.21663057,398.62979896,284.906321,359.8989475,367.6839398
309,292.1060486,0.666666687,300.5276489,1.0,2.645217017,237,328.8370056,1.0,0.078927286,10.68001122,154,370.5526733,0.0,0.0,0.441710532,13.43049179,150,378.3167725,0.176470593,1.127860624,197,499.752533,1.0,6.544494877,173,105.8392599,3.508479591,182,99.43773288,11090,296.74552552,332.56304692,380.694970327,373.91078046,380.3868273,305.00109513,281.4120987,490.270464263
312,285.4228516,0.619607866,289.7197266,1.0,3.369799797,234,324.5839844,1.0,0.08167392,10.07847306,158,361.9355469,0.0,0.40340969,0.300640881,12.78829206,137,402.456543,0.419607848,4.149350437,162,428.5131836,1.0,9.019037725,163,110.0159517,2.456288239,193,-90.15795689,10874,290.28120466,328.68358414,376.51935663,366.17245255,373.9904698,294.51560322,349.08256317,431.04974056
303,289.0332031,1.0,289.0332031,1.0,3.795997727,204,335.7529297,1.0,0.095330738,7.763098915,165,361.0722656,0.0,0.0,0.360761434,9.521068471,163,366.0996094,0.13333334,2.425504523,208,497.5693359,1.0,7.763098915,165,105.3410878,2.350924988,195,116.106362,10777,293.85263619,339.5051471,369.5729159,364.34751804,371.7349529,293.85263619,283.0288193,492.58851699
308,233.0692596,0.350926995,267.7760925,0.903273046,6.068029286,147,340.0845337,0.313023567,0.075394824,13.53100668,142,392.7837219,0.0,0.0,0.47017622,6.650564298,144,344.7664795,0.261814296,0.263731649,147,439.3199768,1.0,9.57180717,145,111.5146758,0.857528893,174,-92.69870652,11820,238.5039085,344.33148732,348.96204726,383.169892926,396.35684808,272.9261097,338.22988412,442.01300453
299,290.4359741,0.328770876,305.1764526,1.0,2.519375827,250,317.3696594,1.0,0.079514764,15.20282957,107,388.4851685,0.729503334,0.062760361,0.348409235,15.48907709,106,385.7735291,0.685923576,4.387936714,268,721.243103,1.0,8.674281516,154,109.6422053,0.466286801,173,106.0719508,11764,295.04654237,321.48540943,385.700316618,385.691450908,393.6649476,309.52115052,85.4065324,273.97252560000004
308,246.152832,0.300892651,260.0307617,1.0,4.488976561,173,319.2026367,0.001968414,0.099198893,14.66180791,146,399.6240234,0.305144787,0.0,0.482352942,4.488976561,173,319.2026367,0.190646216,9.335646808,146,407.4731445,1.0,11.95892666,161,116.2045344,0.636614138,193,-111.8887753,11302,251.3062084,323.74218369,323.74218369,379.751763443,400.42801396,265.05618119999997,370.45220594,409.81006916
265,256.9359436,0.147127494,287.6094055,0.766765833,2.869073957,195,329.9709167,0.0,0.079606317,1.357596155,169,405.3067017,0.499458313,0.0,0.620050371,2.538087614,194,306.5519714,0.135225445,7.265419077,113,519.7528687,0.635767162,6.338717646,195,104.2467864,1.644036376,167,-94.46442323,13911,262.0792832,333.71389099,310.97054253,367.17176757,410.7960839,292.3849793,260.8918567,470.20351983
294,241.824707,0.357335776,278.3886719,0.572533786,2.31499756,227,327.7744141,0.0,0.078233004,6.238135229,133,400.6582031,0.0,0.36736095,0.542504013,2.32857464,229,297.0981445,0.283939868,8.710889908,207,635.8876953,0.774776816,6.32972351,197,103.556427,0.44334549,138,-98.035134,12854,247.1063405,331.44836617,301.68335471,373.77862192,404.81200956,283.2857709,162.6034207,358.0447872
298,280.8950195,0.503966928,309.2387695,0.700653613,12.48272885,197,354.5039063,0.387836337,0.079461351,10.19641102,160,399.2700195,0.0,0.152941182,0.550278485,3.777844473,146,415.1816406,0.098039217,6.388173067,200,742.6064453,0.745098054,13.84949852,190,121.2302229,16.34319771,140,46.72161579,13182,286.29229150000003,359.93114425,356.68518292,377.734357382,401.91814413,314.45642571,64.26501869999998,252.5503356
289,135.4590302,0.303593487,242.3428802,0.584206939,0.941263517,293,42.36608124,0.0,0.083451591,19.89293888,71,403.9684753,0.161974519,0.39642939,0.463675886,2.2783114,256,178.3276062,0.2357824,7.371191668,223,657.7920532,1.0,23.86625387,111,148.2679249,1.300731235,117,93.98268477,15446,141.3098731,48.27617789999999,184.0280093,372.6533009,404.0526071,247.217273,143.5971242,336.72969439999997
292,286.6088867,0.579656124,291.96875,0.666666687,9.198753738,285,291.96875,0.666666687,0.114122227,25.76319135,194,386.644043,0.323242009,0.216786742,0.496635377,16.31727801,208,350.9018555,0.333333313,3.780233229,242,750.8222656,1.0,19.84702147,202,136.1072505,3.995177174,193,79.62245181,11323,292.36729026,297.67485331,356.99076274,376.34036846,394.0882558,297.67485331,56.96642559999998,244.4149345
